content,image,image_lowquality,images,images_lowquality,images_description,video,username,author,created_at
"'Lần Cuối' nhưng là phiên bản remake trên nền nhạc 'Everytime' được thực hiện bởi boum.

Video: boum",,https://scontent-ord5-1.xx.fbcdn.net/v/t15.5256-10/355182794_918260989273799_1264494775827672604_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=101&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=ivMvZ1JfQ1wAX9fdGk_&_nc_ht=scontent-ord5-1.xx&oh=00_AfAw3sAuFz1rINYgBRxTu_bfa2ZIhJxCuw8Z2MCGnvysJQ&oe=64A98AF3,[],['https://scontent-ord5-1.xx.fbcdn.net/v/t15.5256-10/355182794_918260989273799_1264494775827672604_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=101&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=ivMvZ1JfQ1wAX9fdGk_&_nc_ht=scontent-ord5-1.xx&oh=00_AfAw3sAuFz1rINYgBRxTu_bfa2ZIhJxCuw8Z2MCGnvysJQ&oe=64A98AF3'],[],https://video-ord5-2.xx.fbcdn.net/v/t42.1790-2/354977807_1411272319666466_3110107403514735364_n.mp4?_nc_cat=102&ccb=1-7&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=MHA8mQKnkaEAX9ZeE_h&_nc_rml=0&_nc_ht=video-ord5-2.xx&oh=00_AfA7IxQIzFpWAqNg2yqId1A3tDeGU6-wQBNByF4R3EyPTQ&oe=64A87CAA,Vietnam Indie Music,64a4e00235de73389c5bfcb8,2023-06-18 13:11:53
"""Bây giờ anh biết vì sao
Gặp nhau biển xô sóng trào""

Hoàng Dũng cùng Thu Phương mang đên ca khúc 'Chưa Bao Giờ' tại Yên Concert.",,https://scontent-ord5-1.xx.fbcdn.net/v/t15.5256-10/354394045_162878639999724_2521365069473942076_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=106&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=qJ7ESeoqC-4AX80FkwD&tn=cQQkfqYPhH-SXiC6&_nc_ht=scontent-ord5-1.xx&oh=00_AfCo1dmlRm1b8H-u2KTovNIqnb8HxO7NduAYtFbmeCT6Qw&oe=64A9907E,[],['https://scontent-ord5-1.xx.fbcdn.net/v/t15.5256-10/354394045_162878639999724_2521365069473942076_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=106&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=qJ7ESeoqC-4AX80FkwD&tn=cQQkfqYPhH-SXiC6&_nc_ht=scontent-ord5-1.xx&oh=00_AfCo1dmlRm1b8H-u2KTovNIqnb8HxO7NduAYtFbmeCT6Qw&oe=64A9907E'],[],https://video-ord5-1.xx.fbcdn.net/v/t42.1790-2/353648117_1676235266206960_4691051680389746612_n.mp4?_nc_cat=111&ccb=1-7&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=vZIEWqg5IboAX8wIhBL&_nc_rml=0&_nc_ht=video-ord5-1.xx&oh=00_AfCuIEKvkfcMpEpLPu29cIh1bXlOYUWz-hzUfAYaSWdJLA&oe=64A81C42,Vietnam Indie Music,64a4e00235de73389c5bfcb8,2023-06-17 15:45:37
"""Ở trong góc tường có tôi
Ở nơi cuối đường có ai không...""

Bản cover '[C] Trong Em' đến từ CHILLY",,https://scontent-ord5-1.xx.fbcdn.net/v/t15.5256-10/353947997_226095666895052_706386459558666362_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=101&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=s71cSv-MiXIAX9PnGaf&_nc_ht=scontent-ord5-1.xx&oh=00_AfCQBMdiC2hEQ3a5odY0dDcPlobfTdm5-bOfjpQ1uzyFsA&oe=64A850D8,[],['https://scontent-ord5-1.xx.fbcdn.net/v/t15.5256-10/353947997_226095666895052_706386459558666362_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=101&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=s71cSv-MiXIAX9PnGaf&_nc_ht=scontent-ord5-1.xx&oh=00_AfCQBMdiC2hEQ3a5odY0dDcPlobfTdm5-bOfjpQ1uzyFsA&oe=64A850D8'],[],https://video-ord5-2.xx.fbcdn.net/v/t42.1790-2/354863795_200244399648427_131599639906617378_n.mp4?_nc_cat=102&ccb=1-7&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=8RxjEI0PFpsAX9hi8K7&_nc_rml=0&_nc_ht=video-ord5-2.xx&oh=00_AfBH7QTIUmr38Ojs-Uzk57_3QJjfNk7evSmCrZwXWcFpbw&oe=64A823CD,Vietnam Indie Music,64a4e00235de73389c5bfcb8,2023-06-17 15:23:49
"Đưa em về quê đưa em ra đồng, với Richie và Mikelodic",,https://scontent-ord5-2.xx.fbcdn.net/v/t15.5256-10/354260620_788971599566557_2118260236414019752_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=100&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=RtPORdpismkAX-A3eN4&_nc_ht=scontent-ord5-2.xx&oh=00_AfCK2OfIRGcXR1TrL6Gj1H-N3m1Q85-uUUjcbGcK8bpdRw&oe=64A95EDD,[],['https://scontent-ord5-2.xx.fbcdn.net/v/t15.5256-10/354260620_788971599566557_2118260236414019752_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=100&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=RtPORdpismkAX-A3eN4&_nc_ht=scontent-ord5-2.xx&oh=00_AfCK2OfIRGcXR1TrL6Gj1H-N3m1Q85-uUUjcbGcK8bpdRw&oe=64A95EDD'],[],https://video-ord5-2.xx.fbcdn.net/v/t42.1790-2/354636940_1925834121115801_3289718994137259769_n.mp4?_nc_cat=110&ccb=1-7&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=XPUznZPs7IEAX-dcIXC&_nc_rml=0&_nc_ht=video-ord5-2.xx&oh=00_AfAvkcQm16SG82liUKjCXhcv2dOJ_48JGpdqFV__I30kYQ&oe=64A93E95,Vietnam Indie Music,64a4e00235de73389c5bfcb8,2023-06-17 12:33:12
"""Lại gần hôn anh
Hay em để anh chơi vơi""

Khoảnh khắc anh Tây cover lại bài hát ""Một Đêm Say"" trên phố đi bộ ở Việt Nam.",,https://scontent-ord5-1.xx.fbcdn.net/v/t15.5256-10/354337259_1440802093341194_5021213236015033035_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=108&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=H2PVK-om-C8AX_yDo0y&_nc_ht=scontent-ord5-1.xx&oh=00_AfC8jQ6X0u7XJrh9k_SyY8Sh4ECBUI9A-1SUpXttwzF8zA&oe=64A8A1B1,[],['https://scontent-ord5-1.xx.fbcdn.net/v/t15.5256-10/354337259_1440802093341194_5021213236015033035_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=108&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=H2PVK-om-C8AX_yDo0y&_nc_ht=scontent-ord5-1.xx&oh=00_AfC8jQ6X0u7XJrh9k_SyY8Sh4ECBUI9A-1SUpXttwzF8zA&oe=64A8A1B1'],[],https://video-ord5-2.xx.fbcdn.net/v/t42.1790-2/353625427_999245337762937_2134036444086952746_n.mp4?_nc_cat=105&ccb=1-7&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=3JCheyazk7EAX_VHeUO&_nc_oc=AQmwW_8mX4aryT4QChCEwn4nIfezSFL_zgpEikbwxeIBFr8TGtKMVW0UxInWeUfFuyM&_nc_rml=0&_nc_ht=video-ord5-2.xx&oh=00_AfAB7NNesPidiKfJdKw8JnkMx53LvXPeLJDae-_kOhNiOQ&oe=64A963A4,Vietnam Indie Music,64a4e00235de73389c5bfcb8,2023-06-17 12:14:38
"Âyo bro, ông bạn vừa nói gì cơ...lần cuối ư.
-
Ảnh: 3Tart",https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/354443581_635464621948524_2049818898148769382_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=elmoGr5J9MoAX_f32ag&_nc_ht=scontent-ord5-2.xx&oh=00_AfD7xvqgUSwtJMKqAvkxra9VzCH2zAinxIxS5j2-y9n8ng&oe=64A83725&manual_redirect=1,https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/354443581_635464621948524_2049818898148769382_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=elmoGr5J9MoAX_f32ag&_nc_ht=scontent-ord5-2.xx&oh=00_AfAr5c65YXgNsJRI1dJB-j-6I2OKpcc5N2qP7-ROVYa8QQ&oe=64A83725,['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/354443581_635464621948524_2049818898148769382_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=elmoGr5J9MoAX_f32ag&_nc_ht=scontent-ord5-2.xx&oh=00_AfD7xvqgUSwtJMKqAvkxra9VzCH2zAinxIxS5j2-y9n8ng&oe=64A83725&manual_redirect=1'],['https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-6/354443581_635464621948524_2049818898148769382_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=102&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=elmoGr5J9MoAX_f32ag&_nc_ht=scontent-ord5-2.xx&oh=00_AfAr5c65YXgNsJRI1dJB-j-6I2OKpcc5N2qP7-ROVYa8QQ&oe=64A83725'],"['Có thể là hình minh họa về văn bản cho biết \'TAO KO BIẾT MÀY THÍCH CÁI BAND ĐÓ CÃNÃO... CỠ NÃO... NHƯNG MÀ MÀY CÒN LÀM MẤY CÁI TRÒ KÌ QUẶC NỮA THÌ ĐÂY LÀ LẦN CUỐ»I TAO CHO SANG NHÀ CHƠI ĐẤY Wart art NÃYNÀYNÀY... MÀY VỪA BẢO... ""LẦN CUỐI"" Ư?\'']",,Vietnam Indie Music,64a4e00235de73389c5bfcb8,2023-06-17 03:12:11
"'CHUA CO LAU' - CODE3 chính thức ra mắt với sự kết hợp từ bộ đôi Ayztee và CrowG nhà 1X Hu$tle.

Vào tối (15/6) đã đánh dấu cột mốc trở lại của 2 chàng trai nhà 1xhustle trong sản phẩm mới với MV CODE3: CHUA COXem thêm LAU. Đây là ca khúc nằm trong chuỗi nhạc Code của nhà 1X Hustle với bản phối được thực hiện bởi producer Kida the ego.

Với những người nghe của 1xh chắc không còn lạ gì với 2 sản phẩm trước đó cùng chủ đề tình yêu là CODE1 và CODE2, đều là những sản phẩm mang chủ đề rap love.

Lần trở lại này, Ayztee và CrowG sẽ mang đến cho mọi người những giai điều vô cùng đáng yêu về một bản tình ca màu hồng. Hãy cùng lắng nghe.",,https://scontent-ord5-2.xx.fbcdn.net/v/t15.5256-10/340905583_300715852283258_5754215502467741392_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=110&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=zjz2mHONdiUAX-kGHo8&_nc_ht=scontent-ord5-2.xx&oh=00_AfCHbyjIlmEpipNDvQsKePXYRuWhkFy76z-ObEoB5Oxt_w&oe=64A93A30,[],['https://scontent-ord5-2.xx.fbcdn.net/v/t15.5256-10/340905583_300715852283258_5754215502467741392_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=110&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=zjz2mHONdiUAX-kGHo8&_nc_ht=scontent-ord5-2.xx&oh=00_AfCHbyjIlmEpipNDvQsKePXYRuWhkFy76z-ObEoB5Oxt_w&oe=64A93A30'],[],https://video-ord5-2.xx.fbcdn.net/v/t42.1790-2/354434659_816037403089747_1297537824273734660_n.mp4?_nc_cat=110&ccb=1-7&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=qE5TXRwIYfcAX8MuVjz&_nc_rml=0&_nc_ht=video-ord5-2.xx&oh=00_AfAWz3ODYp0PNWExsdJKd5CPddr0j2ZoYXr2Khg6VPqQpA&oe=64A93A5E,Vietnam Indie Music,64a4e00235de73389c5bfcb8,2023-06-16 16:28:40
"Một phiên bản khác của ""Trước Khi Em Tồn Tại"" trên nền beat ""Blueless Bird"" từ boum.

Video: @boumnevadie",,https://scontent-ord5-1.xx.fbcdn.net/v/t15.5256-10/354592480_644030090955174_8974123717177994546_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=106&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=-vL6aChgtpUAX9QUmvs&tn=cQQkfqYPhH-SXiC6&_nc_ht=scontent-ord5-1.xx&oh=00_AfBTawjjWOzBN00b49GEMeyVnjJiyrCOQLe49gTj_QavTQ&oe=64A8546F,[],['https://scontent-ord5-1.xx.fbcdn.net/v/t15.5256-10/354592480_644030090955174_8974123717177994546_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=106&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=-vL6aChgtpUAX9QUmvs&tn=cQQkfqYPhH-SXiC6&_nc_ht=scontent-ord5-1.xx&oh=00_AfBTawjjWOzBN00b49GEMeyVnjJiyrCOQLe49gTj_QavTQ&oe=64A8546F'],[],https://video-ord5-2.xx.fbcdn.net/v/t42.1790-2/353485402_1004729120539845_7687890451551053530_n.mp4?_nc_cat=107&ccb=1-7&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=WayCkpKKA-QAX_fq5P-&_nc_rml=0&_nc_ht=video-ord5-2.xx&oh=00_AfCtorY9TvgKnwTUFYPmJVphc-plWEgfkGDYIBOtB2qS0A&oe=64A92169,Vietnam Indie Music,64a4e00235de73389c5bfcb8,2023-06-16 15:03:27
"LUYỆN TẬP CHO 'SAO' CONCERT CÙNG THẮNG VÀ VINH KHUẤT.

Chỉ còn 23 tiếng đếm ngược nữa thôi, đêm diễn đầu tiên của CAM Concert: sao sẽ chính thức diễn ra tại Hà Nội, mở đầu cho chuyến “lưu diễn từ Bắc vào Nam”Xem thêm đặc biệt lần này.

Và dưới đây là behind-the-scene nho nhỏ tại phòng tập CAM Concert: sao buổi đầu tiên cùng Vinh Khuất và Thắng. Lần này, Thắng sẽ đem tới cho khán giả album “Cái đầu tiên”, cùng những cách trình diễn hoàn toàn mới, có thể là jamming, kết hợp với dàn nhạc Ensemble,...

Các bạn khán giả Hà Nội ơi, nhớ check-in trước 20h00 bởi chúng mình sẽ tắt điện khán phòng và đóng cửa đúng giờ để đảm bảo chương trình diễn ra tốt đẹp nhất!
—
CAM Concert: sao
📍HANOI - 20h00 - Ngày 17/06/2023 (SOLD OUT)
Nhà hát Âu Cơ, 8 Huỳnh Thúc Kháng, Thành Công, Ba Đình, Hà Nội
📍SAIGON - 19h00 - Ngày 25/06/2023
Nhà hát Quân Đội, 140 Cộng Hòa, Phường 4, Tân Bình, Thành phố Hồ Chí Minh
📍HANOI - 20h00 - Ngày 02/07/2023
Nhà hát Âu Cơ, 8 Huỳnh Thúc Kháng, Thành Công, Ba Đình, Hà Nội",,https://scontent-ord5-1.xx.fbcdn.net/v/t15.5256-10/353950925_1385150698723328_4837995145001885176_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=108&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=6QRQR5KO3L8AX98rQrF&_nc_ht=scontent-ord5-1.xx&oh=00_AfATxs1gMaDaRWIe-BMoorLM2n8SclhgUq4W8kSpGfPeVw&oe=64A991D1,[],['https://scontent-ord5-1.xx.fbcdn.net/v/t15.5256-10/353950925_1385150698723328_4837995145001885176_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=108&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=6QRQR5KO3L8AX98rQrF&_nc_ht=scontent-ord5-1.xx&oh=00_AfATxs1gMaDaRWIe-BMoorLM2n8SclhgUq4W8kSpGfPeVw&oe=64A991D1'],[],https://video-ord5-1.xx.fbcdn.net/v/t42.1790-2/353477426_1944376629248744_6692599055362597136_n.mp4?_nc_cat=108&ccb=1-7&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=jcKxQkO8FmgAX_lMeZv&tn=cQQkfqYPhH-SXiC6&_nc_rml=0&_nc_ht=video-ord5-1.xx&oh=00_AfBZTgYVyBDo-fvq4oKItTwn8AYbEqX2_LgEZkTDDVRrng&oe=64A855D5,Vietnam Indie Music,64a4e00235de73389c5bfcb8,2023-06-16 14:40:15
"Trò chuyện cùng DAO Music, Kuun Đức Nam cho biết 'Tình Cờ Yêu Em' được anh viết vào đúng một chiều mùa đông trên phố khi anh nhìn thấy được 'người trong mộng' của mình, lúc này thì mới chỉ nãy ra 2 câu hát đầuXem thêm tiên trong tâm trí của Kuun Đức Nam mà thôi.

Thế rồi sau khi Kuun Đức Nam và người bạn này đến với nhau thì bài hát mới được hoàn thành.",https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/354229544_634894685338851_8845604443980850825_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=109&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=SQPUFqTIAQcAX_QLGwu&_nc_ht=scontent-ord5-1.xx&oh=00_AfBb2mx-Uou8X8pFHiLNCcj_oQ0Hw9FKWJqHrujICj6bNA&oe=64A92835&manual_redirect=1,https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/354229544_634894685338851_8845604443980850825_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=109&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=SQPUFqTIAQcAX_QLGwu&_nc_ht=scontent-ord5-1.xx&oh=00_AfBhfhBe5R1P6hV0i7OXwMNE_QRKNaP1PtgRyB_ssfW0Zw&oe=64A92835,['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/354229544_634894685338851_8845604443980850825_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=109&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=SQPUFqTIAQcAX_QLGwu&_nc_ht=scontent-ord5-1.xx&oh=00_AfBb2mx-Uou8X8pFHiLNCcj_oQ0Hw9FKWJqHrujICj6bNA&oe=64A92835&manual_redirect=1'],['https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-6/354229544_634894685338851_8845604443980850825_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=109&cb=99be929b-59f725be&ccb=1-7&_nc_sid=8024bb&efg=eyJpIjoidCJ9&_nc_ohc=SQPUFqTIAQcAX_QLGwu&_nc_ht=scontent-ord5-1.xx&oh=00_AfBhfhBe5R1P6hV0i7OXwMNE_QRKNaP1PtgRyB_ssfW0Zw&oe=64A92835'],['Không có mô tả ảnh.'],,Vietnam Indie Music,64a4e00235de73389c5bfcb8,2023-06-16 06:23:47
Thước phim cũ cùng giai điệu bất hủ 'Miss You Like Crazy' được thể hiện bởi Vũ Đinh Trọng Thắng.,,https://scontent-ord5-1.xx.fbcdn.net/v/t15.5256-10/340831218_994384135253010_8487329253421472692_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=111&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=jMo36wzetF0AX_aZSVK&_nc_ht=scontent-ord5-1.xx&oh=00_AfD3GlkStlSH4QwRFpkSZR1ytHpjSNEfQsnoCCdsB5XL4w&oe=64A9C18F,[],['https://scontent-ord5-1.xx.fbcdn.net/v/t15.5256-10/340831218_994384135253010_8487329253421472692_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=111&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=jMo36wzetF0AX_aZSVK&_nc_ht=scontent-ord5-1.xx&oh=00_AfD3GlkStlSH4QwRFpkSZR1ytHpjSNEfQsnoCCdsB5XL4w&oe=64A9C18F'],[],https://video-ord5-2.xx.fbcdn.net/v/t42.1790-2/353068361_1889892791392079_7672977772184332026_n.mp4?_nc_cat=103&ccb=1-7&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=Sb3rpkeoCAAAX8e_8JK&_nc_rml=0&_nc_ht=video-ord5-2.xx&oh=00_AfAU4a4tmkCcEXu64wkPT48obuaGkaJSFE8pcPazjg6D4A&oe=64A87DEE,Vietnam Indie Music,64a4e00235de73389c5bfcb8,2023-06-15 16:49:22
"Được yêu thích bởi giai điệu “so sweet” kết hợp cùng vocal khàn đặc trưng đến từ Winno, anh chàng winno mang đến ca khúc 'Biet iu 1 nguoi' đến với 'LAB VIRAL HITS | ZLAB'.",,https://scontent-ord5-2.xx.fbcdn.net/v/t15.5256-10/354412591_160369890364897_9166425089390810029_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=104&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=UgK098mC9KgAX-kZgFm&_nc_ht=scontent-ord5-2.xx&oh=00_AfAWGkMUHVtuykTIiMwTrN9iOFOYQz3h6k4bO6gLjJAALw&oe=64A9389C,[],['https://scontent-ord5-2.xx.fbcdn.net/v/t15.5256-10/354412591_160369890364897_9166425089390810029_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=104&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=UgK098mC9KgAX-kZgFm&_nc_ht=scontent-ord5-2.xx&oh=00_AfAWGkMUHVtuykTIiMwTrN9iOFOYQz3h6k4bO6gLjJAALw&oe=64A9389C'],[],https://video-ord5-2.xx.fbcdn.net/v/t42.1790-2/354237481_604344421807468_7420565136804422089_n.mp4?_nc_cat=103&ccb=1-7&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=6yMqFSUAlY4AX89fU75&tn=cQQkfqYPhH-SXiC6&_nc_rml=0&_nc_ht=video-ord5-2.xx&oh=00_AfAdEnerzMIqezsDinKkjZiT2ffp-4VYk9Kq2mfGg79lIA&oe=64A9C9A3,Vietnam Indie Music,64a4e00235de73389c5bfcb8,2023-06-15 16:10:05
"""Anh tìm em khắp nơi đó đây
Theo gió đông gió tây em ở đâu
Hoá ra em ở đây""

Một phiên bản khác ""Trước Khi Em Tồn Tại"" được cover lại bởi Việt Anh.",,https://scontent-ord5-2.xx.fbcdn.net/v/t15.5256-10/353947669_829843715224550_6997741383927479810_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=100&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=HERjZOu5jXkAX_FuJzH&_nc_oc=AQmHZvZFQ0Ul42A4KSzXCJIxu7cOK-fCA1V9wxTNLIkyCrF_fLhxvPEB9ckE7U9hsrA&_nc_ht=scontent-ord5-2.xx&oh=00_AfCDeQ57COoy4l6JDFwy0OvYmgj7a9C0bR1UTxKSEoPpWA&oe=64A9F78B,[],['https://scontent-ord5-2.xx.fbcdn.net/v/t15.5256-10/353947669_829843715224550_6997741383927479810_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=100&cb=99be929b-59f725be&ccb=1-7&_nc_sid=ccf8b3&efg=eyJpIjoidCJ9&_nc_ohc=HERjZOu5jXkAX_FuJzH&_nc_oc=AQmHZvZFQ0Ul42A4KSzXCJIxu7cOK-fCA1V9wxTNLIkyCrF_fLhxvPEB9ckE7U9hsrA&_nc_ht=scontent-ord5-2.xx&oh=00_AfCDeQ57COoy4l6JDFwy0OvYmgj7a9C0bR1UTxKSEoPpWA&oe=64A9F78B'],[],https://video-ord5-2.xx.fbcdn.net/v/t42.1790-2/353070989_1038836627089194_955722175848042566_n.mp4?_nc_cat=104&ccb=1-7&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=AeKKCZUvsdQAX8ENXz-&tn=cQQkfqYPhH-SXiC6&_nc_rml=0&_nc_ht=video-ord5-2.xx&oh=00_AfAXCmg9wQZ5Z_HF4uvLpBzMHn0RU3gEqa8jwr2nCr9tPA&oe=64A807BC,Vietnam Indie Music,64a4e00235de73389c5bfcb8,2023-06-15 15:22:12
